UserId,TweetId,Tweet,ADR_label
9220046,602004,"OBJECTIVE: Tumor necrosis factor-alpha (TNF-alpha) inhibitors have emerged as a potent treatment for rheumatoid arthritis (RA), but not without significant risks.",0
9220046,894071,"Unlike fusarial infection in patients with hematologic malignancies or bone marrow transplants, fusarial infection in SOT recipients tends to be localized, occurs later in the posttransplantation period, and has a better outcome.",0
9220046,964922,"Although the immediate postoperative course was uncomplicated, delayed onset of abdominal pain and fever lead to the diagnosis of superior mesenteric and portal vein thrombosis.",0
9220046,970055,"At the third session of TACE, the right hepatic artery was found to be thrombosed; however, angiography also demonstrated collateral feeder vessels (arising from the pancreaticoduodenal artery) which were used for treatment.",0
9220046,263592,The patients evidenced improvement with olanzapine that equated to 16- to 31-point decreases in rating scale scores during 1-year follow-up without any hematologic abnormalities.,0
9220046,189763,"Frequency of cough is variable and although this complication has been described as a class effect, patients with a persistent, severe ACE inhibitor-induced cough may benefit from a trial of fosinopril therapy.",0
9220046,918204,"The patient was treated with triple tuberculostatic drug therapy, followed by two-drug therapy, while receiving maintenance chemotherapy for AML, including thioguanine and cytarabine.",0
9220046,63236,"Uncommonly, erythema multiforme (EM) can develop in such patients at the port site during or soon after cranial radiation and can rapidly progress to EM major.",0
9220046,212548,"As NBD-Cl has not been reported as an allergen before, the characteristics of this chemical and its use as an analytical reagent are briefly surveyed.",0
9220046,365151,No side effect was seen.,0
9220046,164057,"However, the concentration of MHD, which peaked 7 h after intake, was only twofold higher (59.0 mg l(-1)).",0
9220046,114993,"Meglumine antimoniate, amiodarone and torsades de pointes: a case report.",0
9224230,951624,We discuss other similar cases so physicians continue to be aware of this rare yet potentially life-threatening reaction to a commonly used medication.,0
9230324,608267,Frequently it is also used to treat chronic pain syndromes.,0
9230324,837618,We report a 4-year-old girl with a complicated Enterococcus faecalis ventriculoperitoneal shunt infection who failed vancomycin therapy.,0
9232614,674598,"A 26-year-old woman with extra-pulmonary Wegener's granulomatosis was treated with cyclophosphamide for 3.25 years, cumulated dose of 91 g.",0
9232614,18114,"In conclusion, NCPH should be included in the differential diagnosis of HIV-individuals presenting with clinical manifestations of portal hypertension and well preserved liver synthetic function.",0
9232614,708274,Cyproheptadine for intrathecal baclofen withdrawal.,0
9232614,301509,Visual acuity remained unchanged in both eyes during follow-up.,0
9240497,867807,It is indicated in many inflammatory skin conditions characterized by polymorphonuclear cell infiltration.,0
9240497,931426,An enucleation specimen was examined by light microscopy.,0
9247841,255064,Low-dose methotrexate was added to their treatment regimens and led to significant improvement or clearing with a favorable side-effect profile.,0
9247841,918686,"This case raises the possibility that chronic exposure to cyanoacrylates, the adhesive agents in industrial strength glue, may be associated with the development of acute lymphoblastic leukemia in humans.",0
9247841,225435,Moreover special caution with treatment of leishmaniasis must be taken in renal transplant because of possible interactions between antimony compounds and ciclosporin metabolites.,0
9247841,326209,We describe the use of the Naranjo adverse drug reaction probability scale to establish causality in three cases of suspected anticonvulsant hypersensitivity syndrome with the aim of introducing clinicians to this effective tool.,0
9247841,146964,"Characteristic angiitis was found in the ileum with normal-like mucosa, and it was not necessarily associated with ileal ulcers.",0
9253492,843031,PURPOSE: To report spectral domain optical coherence tomography (OCT) and angiographic findings in exudative retinal detachment complicating central serous chorioretinopathy.,0
9253492,684725,We describe a case of catheter-associated aortoiliac thrombosis in a newborn who was successfully treated by urokinase infusion.,0
9253492,436771,Rupture of the plantar fascia in athletes engaged in sports that require running and jumping has been reported.,0
9253492,840875,"The treatment of choice is liposomal amphotericin B, which failed in our patient.",0
9253492,363681,A 22-year-old man with a synovial cell sarcoma attained an excellent response to therapy with adriamycin (NSC-123127) and dimethyltriazeno imidazole carboxamide (NSC-45388).,0
9256906,767332,Desipramine and testicular swelling in two patients.,0
9256906,329761,The etiology of Transient Global Amnesia (TGA) is not yet clear.,0
9256906,280380,CONCLUSIONS: Topical INF alpha 2-beta is a valid choice for the treatment of CIN in patients for whom surgery is not possible.,0
9256906,607817,"Within 24 h after the first injection to her left arm, the patient developed pruritus and erythematous papules at the injection site and painful papules on her hands.",0
9260733,691958,Patients were scored using the dyskinesia scale and started treatment with 400 mg amantadine (po) for 4 days within the first postoperative week with no effect on dyskinesia score or its phenomenology.,0
9260733,171331,In a fifth case a 14-year-old boy developed papilloedema after taking a short course of tetracycline for bronchitis.,0
9260733,57980,"High plasma levels of N-desmethyl-clobazam (N-CLB), the major metabolite of CLB were detected.",0
9260733,305017,The recognition of the characteristic features of the syndrome is vital since early aggressive therapy is indicated.,0
9260733,68563,Early diagnosis and medical treatment alone can result in resolution of corneal infiltrates due to acanthamoebae.,0
9260733,583434,"Clofazimine, previously used in the treatment of leprosy, is now used for treatment of Mycobacterium avium complex infection in patients with acquired immune deficiency syndrome, dermatologic disorders, and graft-versus-host disease.",0
9260733,828460,"Eleven of those patients also experienced clinically compromising anemia, transfusion with packed red blood cells, renal insufficiency, dialysis, or death.",0
9260733,601000,Cognitive and speech functions were specifically tested during the evaluation.,0
9260733,589760,This case illustrates a successful treatment of BO with selective tumor necrosis factor-alpha blockade.,0
9279731,885490,"This regimen was well tolerated, although both children were critically ill.",0
9291634,796300,The clinical presentation and course was consistent with acute tubulointerstitial nephritis due to these agents.,0
9291634,981193,"The pigment may be a drug metabolite-protein complex chelated with calcium, or an insoluble minocycline-melanin complex.",0
9291634,300594,In such patients the drug is withdrawn and replaced by another medication.,0
9291634,978171,"However, raising the dose increases the likelihood of side effects and may significantly compromise patient compliance.",0
9291634,73453,The patient was treated with corticosteroid therapy and surgical resection of the jejunal tumor.,0
9291634,782377,90% of the gadolinium was removed from the circulation in 2 days with a regimen of 10-15 exchanges per day of PD.,0
9291634,924641,Prompt resolution of her jaundice followed the initiation of methionine therapy.,0
9291634,261772,"Addition of over-the-counter medications, herbal products, vitamins, or dietary changes was denied.",0
9302445,710951,A case report.,0
9302445,714674,"The mechanism of this effect is not entirely clear, but 5-azacytidine produces hypomethylation of the gamma gene at certain sites, and gene expression and DNA hypomethylation are related phenomena in many other systems.",0
9302445,605693,"After falling and scraping his left elbow, bacitracin ointment was applied to the wound.",0
9302445,572056,The left C4 pedicle screw was proven to breach the transverse foramen.,0
9311175,265583,"On CT, they were manifested as a peritoneal mass or thickening with variable shapes, including oval, round, bizarre, linear and even a molded shape due to where they were lodged, such as the pelvis and paracolic gutter.",0
9311175,735118,6-Thioguanine (6-TG) is a thiopurine analogue that is closely related to 6-mercaptopurine (6-MP) and azathioprine (AZA).,0
9311175,624905,Ovadendron sulphureo-ochraceum endophthalmitis after cataract surgery.,0
9311175,601059,We report 3 cases of ureteral obstruction following aortoiliac prosthetic graft surgery owing to secondary retroperitoneal fibrosis around anteriorly positioned ureters.,0
9311175,616203,Four cats had a history of difficulty in regulating the diabetic state.,0
9311175,997642,He underwent uneventful cataract extraction surgery and intraocular lens implantation of the right eye.,0
9311175,420826,"Despite intensive supportive measures and specific therapeutic attempts, all three patients eventually died of septic shock.",0
9311175,659514,He was successfully treated with trimethoprime-sulfamethoxazole (TMP-SMX) and meropenem without craniotomy or repeat aspirations.,0
9311175,766044,Stevens-Johnson syndrome (SJS) is a mucocutaneous disease that can be lethal.,0
9311175,747940,"Clinical manifestations including vomiting, diarrhoea and dyspnoea were identical in both cases.",0
9311175,176419,The authors report a case of acute renal failure caused by fungal bezoar in the renal pelvis.,0
9311175,698919,The literature describing occurrence of DSP on immunosuppression is reviewed and possible pathogenetic mechanisms are discussed.,0
9311175,607735,Iatrogenic ergotism is the primary source of ergot intoxication.,0
9311175,191576,No connection could be demonstrated between the eruption and other drugs or chemicals.,0
9311175,528454,This error occurred early in the institution's experience with concentrated topical epinephrine.,0
9315405,131580,"The number of prior transfusions, the hepatic iron content and the serum ferritin levels appear to be useful in predicting which patients will respond to iron chelation therapy, especially if there is little bone marrow erythropoietic activity.",0
9337441,122012,"The range of previously administered total CBDCA was 2582-9589 mg, and the CBDCA area under the concentration curve of the first treatment exhibited appropriate intensity (mean, 1.92 +/- 0.10; range, 1.76-2.10) in all patients.",0
9337441,279764,Adequate arterial PO2 could only be achieved with the use of positive endexpiratory pressure (PEEP).,0
9337441,55623,"Then, she told, the slight pain and the reddened area which developed around the injection site disappeared completely and he turned back to his daily activities.",0
9337441,180346,Infliximab therapy in pediatric Crohn's pouchitis.,0
9337441,200103,"A 42-year old woman with neck pain was prescribed 15 g of 'maqianzi' to be taken in two doses at 7 hours apart, although the recommended dose was 0.3-0.6 g.",0
9337441,694509,CONCLUSIONS: Laser in situ keratomileusis can be complicated by Acanthamoeba infection.,0
9337441,927710,There are reports of accelerated SSc syndromes associated in particular with breast cancer.,0
9337441,708359,This proved to be extensive forearm deep venous thrombosis.,0
9347384,463663,"We believe this represents the most delayed reported thrombosis post-sirolimus-eluting stent implantation, which might not have been preventable using even the latest FDA recommendations.",0
9347384,419552,In one case the growth rate and cortisol response returned to normal 9 months after the fluticasone dose was reduced to 500 micrograms/day.,0
9347384,956829,"Combination disease modifying antirheumatic drug therapy was common, with 82/171 (48.0%) taking methotrexate (MTX), 15/171 (8.8%) hydroxy-chloroquine, 11/171 (6.4%) sulfasalazine, and 8/171 (4.7%) anti-tumor necrosis factor therapy.",0
9347384,690338,"Different reasons for the RPE atrophy such as collateral damage of the choriocapillaris with a subsequent secondary RPE atrophy, a direct photochemical effect due to the early localization of the photosensitizer in the RPE, or a depigmentation or photobleaching of the RPE, which led to a window defect in the fluorescein angiogram without loss of the major functional properties of the RPE, are possible mechanisms involved in the development of the documented lesion.",0
9347384,942903,"In addition, patients with blebitis should be observed closely to identify extension into the vitreous cavity so that intravitreous antibiotics can be administered in a timely fashion.",0
9347384,732880,"MK-0457, a novel kinase inhibitor, is active in patients with chronic myeloid leukemia or acute lymphocytic leukemia with the T315I BCR-ABL mutation.",0
9347384,703248,A report is presented of a patient who developed multiple abscesses of the pancreas due to Candida albicans following an Endoscopic retrograde chole-pancreatography (ERCP) for acute pancreatitis.,0
9347384,369057,"The patient, with a history of cardiovascular disease and glaucoma, was admitted to the hospital because of complaints of shortness of breath, orthopnea, and reduced exercise tolerance.",0
9347384,306288,"Immunosuppression related to HIV infection, immunosuppressive treatment, organ transplantation, and neoplastic diseases increases the risk for Leishmania-infected people to develop visceral illness.",0
9347384,116601,A 46-year-old woman was brought to the Emergency Department after being found confused and nonverbal while wandering in a field.,0
9347384,852049,"After an initial excellent response, each patient relapsed and developed a severe chronic depression that was refractory to other treatments.",0
9347384,284254,The present patient was diagnosed with congenitally corrected transposition of the great arteries (cc-TGA) and underwent systemic atrioventricular valve replacement for severe insufficiency at 23 years of age.,0
9347384,134898,"Although leukemia after liver transplantation is generally thought of as a rare complication, increases in survival rate following liver transplantation is likely to lead to more such cases, and documentation of these cases is therefore of importance.",0
9347384,120490,The nocturia was defined as having more than two episodes of urination during sleep per night on average.,0
9347384,52822,"PURPOSE: To report the clinical course, management, and outcome of infectious interface keratitis caused by mycobacterium species after laser in situ keratomileusis (LASIK).",0
9347384,137760,Reflex epilepsy is the commonest form of epilepsy in which seizures are provoked by specific external stimulus.,0
9347384,590410,Bilateral acute angle-closure glaucoma after bronchodilator therapy.,0
9347384,193089,"This reaction is most commonly explained as an adverse effect of numerous medications, such as dopamine receptor blocking agents or neuroleptic medications and traditional antipsychotic or antiemetic drugs, such as prochlorperazine or metoclopramide.",0
9347384,814978,Hydrocortisone prophylaxis and verapamil therapy were the primary therapies used in patient 1 (the only survivor).,0
9347384,258471,"The cyst can rupture and with the pre-existing steroid induced immune-suppression, the calf abscess will be hard to control.",0
9352164,724067,This resulted in a comatose state with depression of some brainstem reflexes.,0
9352164,818595,We report a case of CMV ventriculoencephalitis after unrelated double cord blood SCT with an alemtuzumab-containing preparative regimen for Philadelphia-positive acute lymphoblastic leukemia.,0
9352164,33340,FINDINGS: Histological examination of two cases revealed meningothelial meningioma.,0
9352164,951272,"Five other patients with previous sensitivity to methotrexate, forcing cessation of therapy, were given weekly oral methotrexate and folinic acid every day except the day of methotrexate.",0
9352164,457542,Parathyroid hormone and calcitonin levels were measured along with phosphate clearance and the tubular reabsorption of phosphate.,0
9352164,88999,Myalgias were self-limited and lasted 4-10 days.,0
9352164,54994,"Serum antinuclear antibodies were present in high titer, and hypocomplementemia developed.",0
9352164,775107,A new sodium homoeostasis was established with a higher dose of DDAVP.,0
9352164,718256,Tricuspid valve infectious endocarditis associated with dental treatment.,0
9352164,882810,"High doses of atropine (up to 50 mg per 24 hours), adrenaline and dopamine were necessary.",0
9360190,397767,Broad-spectrum antibiotic therapy and percutaneous abscess drainage under the guidance of computed tomography resulted in a satisfactory resolution of the abscess.,0
9360190,91325,Approximately 75%-85% of patients with bladder cancer present with disease confined to the mucosa (stage Ta-CIS) or submucosa (stage T1).,0
9362107,743493,Palmar-plantar erythrodysaesthesia (PPE) is an uncommon cutaneous complication of cytotoxic chemotherapy which generally presents as a painful erythema involving the palms and soles.,0
9362107,562811,"A patient with torsade de pointes risk factors (female sex, advanced age, extreme bradycardia and renal failure) who developed the condition on the fourth day of 400 mg/day of oral moxifloxacin treatment is presented.",0
9362107,272446,Whether the drug is unmasking latent autoimmune hepatitis is unclear.,0
9362107,724363,The two patients were successfully treated with pharmacological thrombolysis with no recurrence.,0
9366852,695325,Tooth brushing-induced seizures: a case report.,0
9366852,546532,"In 25 patients in whom ectopy persisted despite drug therapy, there were 17 sudden deaths.",0
9366852,281374,Reexposure to the drug was reported in three patients but was uncomplicated in only one.,0
9366852,599452,"Two of them could not be considered primary: in one the pain was related to an underlying, pointed and benign lesion disclosed only by magnetic resonance imaging (case 1); the second one had persistent NH days after trans-sphenoidal surgery for a pituitary adenoma, similar to a postcraniotomy headache (case 2).",0
9366852,398644,Cholesterol-lowering agents have been demonstrated to decrease hepatic lipids in Niemann-Pick type C patients.,0
937377,805899,"The recent cloning of the FMF gene on the short arm of chromosome 16p, and the subsequent finding that its tissue expression is limited to granulocytes, has helped to explain the dramatic accumulation of neutrophils at the symptomatic serosal sites; the wild-type gene likely acts as an upregulator of an anti-inflammatory molecule or as a downregulator of a pro-inflammatory molecule.",0
9375469,220677,"Hairy cell leukemia, a low-grade B-cell lymphoproliferation, has not been recognized as part of the PTLD spectrum.",0
9375469,224344,Scant data are available regarding the effect of hemodialysis on the elimination of argatroban.,0
9375469,263033,The infection did not recur.,0
9375469,154083,Unrecognized pre-existing renal insufficiency (CKD Stage 2 - 3) and the continuation of spironolactone were identified as predisposing risk factors.,0
9399776,814661,"DISCUSSION: Because of the close time relationship between drug administration and the development of symptoms and signs, as well as between drug withdrawal and changes in WBC count and ANC, the episodes of neutropenia were suspected to be drug related.",0
9399776,987098,She was admitted to the hospital for persistent vomiting.,0
9399776,729575,Two anaphylactic deaths after chemonucleolysis.,0
9399776,965419,We also discuss the possible role of protein S deficiency as a contributing factor.,0
9399776,974037,We conclude that cephalosporins of the first generation or ciprofloxacin may be good alternatives to penicillin G in the treatment of C. hominis infection in patients known to be hypersensitive to penicillin.,0
9403220,600785,"The patient presented unfavorable evolution with progressive worsening of respiratory function, hypotension, and renal failure.",0
9403220,416298,Candida chorioamnionitis after serial therapeutic amniocenteses: a possible association.,0
9403220,859744,"The serum levels of calcium hopantenate were high in coma, and that of pantothenic acid examined in one patient was lowered.",0
9407188,467069,"These re-calculations revealed unexpectedly high doses in the range 79 to 82 Gy (cumulative external and brachytherapy dose) at the level of the optic nerves, which explained the observed radiation injury.",0
9407188,510552,"Physicians should be careful not to rule out the diagnosis in patients of high-risk ethnic backgrounds just because of atypical clinical features, as our data indicate that MEFV mutations are sometimes demonstrable in such patients.",0
9407188,898792,"Approximately 5-6% of intravaginal clindamycin is absorbed in the bloodstream, making systemic effects possible.",0
9407188,545665,"In early endophthalmitis, Staphylococcus epidermidis was isolated on vitreous culture in 4 (67%) of 6 cases, whereas in late endophthalmitis, this organism was isolated in only 1 (4%) of 27 cases.",0
941054,643782,The catheter was removed and the abscess was drained.,0
941054,877068,"Two patients with severe dialysis osteomalacia, whose fractures and deformities had become progressively worse over 3 years, were treated with desferrioxamine (DFO).",0
9413296,243462,The present report describes giant atrial thrombi that were treated with thrombolysis in a community hospital.,0
9413296,521824,PURPOSE: Posterior hyaloid adherences play a role in the pathogenesis of diabetic macular edema (DME).,0
9426968,828289,The use of bivalirudin alone is as effective and has been associated with less bleeding than the use of UFH or enoxaparin plus a glycoprotein (GP) IIb/ IIIa inhibitor in patients with NSTE ACS who undergo PCI.,0
9426968,42276,Setting.,0
9433539,225697,Carotid artery dissection in ergotamine abuse.,0
9433539,947619,A combination of these two approaches may provide the best chance of improving outcome in severe acute ischemic stroke.,0
9433539,96219,"The infection ultimately cleared in all eyes with topical therapy using chlorhexidine, propamidine, and antibiotic ointment with neomycin.",0
9433539,55954,The assay had a limit of detection of 0.05 mg/L and an upper limit of linearity of 2 mg/L.,0
9443627,402492,A case of actinic prurigo and solar urticaria.,0
9443627,272168,These patients may develop systemic sepsis through bacterial or fungal translocation across the intestinal wall.,0
9443627,477376,CONCLUSION: Our case sheds new light on glucocorticoid pancreatotoxicity and confirms the role of macrolides as potential pancreatotoxic drugs.,0
9443627,144375,"Moreover, young women given vitamin A and tetracycline in combination for acne may be at special risk and should be kept under surveillance.",0
9443627,822676,"The patient was already on sodium valproate, and levetiracetam was given as add on therapy.",0
9443627,245960,"A patient presented with palmar inflammation and throbbing joint pain in his hands, as well as erythematous, pustular, and micaceous scaling skin on his right foot, legs, elbows and hands.",0
9443627,489040,"Histology of a cutaneous lesion showed spongiosis and infiltration of the epidermis by atypical lymphocytes with large hyperchromatic nuclei, perivascular dermal lymphocytic infiltrate (CD3+) mixed with plasma cells and occasional large immunoblasts (CD20+).",0
9443627,85319,The case is presented of a 39-year-old Type 1 diabetic patient of 22 years duration with recurrent hypoglycaemic comas.,0
946400,299078,"He was administered insulin immediately, however, his fasting plasma glucose level remained unstable despite the insulin treatment.",0
946400,447942,We report here the first case using posaconazole for treatment of trichosporonosis in a liver transplant recipient caused by T. mucoides.,0
946400,195692,The objective of this paper is to report 5 cases of rhabdomyolysis (RML) in patients with acute leukemia (AL).,0
9466030,647903,A suspected second episode occurred after subsequent chemotherapy and sargramostim treatment.,0
9466030,416975,"Early recognition of WE may be more difficult in children, because the classic triad of symptoms may not develop fully.",0
9466030,950681,We report here the case of a patient with peritoneal metastases of GIST involving the pelvis treated by imatinib.,0
9466030,618783,"There were a small number of damaged follicles infiltrated by macrophages, which were immunopositive for HAM56.",0
9476721,738868,"For treatment of a posttraumatic intramural jejunal haematoma with extension into the mesenterium the patient received continuous infusion (CI) of a high purity F VIII concentrate, starting with an initial bolus injection of 100 IU F VIII/kg bw and followed by 4-5 IU F VIII/kg bw/h i.v.",0
9476721,79809,In situ hybridization identified Epstein-Barr virus latency-associated RNA expression in these cells.,0
9476721,235737,"Over a period of 3 weeks, the patient became progressively confused and ataxic.",0
9476721,972781,Fibrinous anterior uveitis following laser in situ keratomileusis.,0
9476721,535680,The clinical symptoms were associated with pronounced (CD4) lymphopenia and a marked increase in serum immunoglobulin A levels.,0
9476721,312694,Reduction in the number of cataplectic episodes per week after 20 weeks of treatment constituted the basis for efficacy determination.,0
9491301,881632,CONCLUSIONS: ECT was an effective local treatment in the majority of nodules treated.,0
9491301,997573,"ILP is an effective treatment in recurrence situations or where resection threatens loss of function; it, however, requires administration in specialized centers, progress in standardization and close monitoring to avoid locoregional toxicity, the mechanisms of which merit further investigation.",0
9491301,727168,The median serum lead was 2.5 micro mol/L (range 1.38-4.83).,0
9491301,955944,Acute lymphoblastic leukemia in a patient with chronic cyanoacrylate exposure.,0
9491301,757763,Capecitabine (CAP) is a pro-drug of 5-FU and peripheral neuropathy associated with CAP has not been reported.,0
9494448,301558,The patient is alive and free of disease 4 years after the treatment of this second malignant neoplasm (SMN).,0
9494448,161039,"Therefore, calcium-channel blockers should be used carefully in peculiar cases of HOCM.",0
9494448,934462,"In Case 2, a combined regimen of oral antidiabetics and neuroleptica was later resumed.",0
9494448,771752,We report a case of peritonitis in a patient on continuous ambulatory peritoneal dialysis caused by Listeria monocytogenes.,0
9494448,44848,This is the 1st case documenting intrathecal IgG synthesis and immune complex formation in this disorder.,0
9494448,953580,The rebound phenomenon in which HBV proliferates abruptly has not been experienced after withdrawal of lamivudine.,0
9494448,961116,Accidental intrathecal injection of the wrong drug was suspected and a used ampule of tranexamic acid discovered in the trash can.,0
9494448,904438,One patient has a resistance-related mutation (M460I); the major risk factor for emergence of resistance in this patient was the presence of early and persistent antigenaemia.,0
9494448,694403,"As nonallergic increases in tryptase have been observed, e.g. during angio-oedema from angiotensin-converting enzyme inhibitors, and bradykinin itself can degranulate mast cells acutely, we interpret the reaction as a class effect.",0
9494448,447107,"After unsuccessful fluid resuscitation with crystalloid fluid, the patient's condition improved rapidly with human albumin boluses.",0
9497597,633541,Pathology evaluation of a specimen revealed a high-grade osteoblastic osteosarcoma.,0
9497597,972541,"Seizures are uncommon symptoms, and are always caused by cerebrovascular events.",0
9509511,332203,"In the two new cases, the causality assessment was judged as ""possible"" according to the RUCAM score.",0
9509511,715506,"Pathologically only a subpopulation of malignant cells responded to the chemotherapy, demonstrating viability of the majority of the tumor, with cell death only in the subpopulation.",0
9509511,468392,This patient was treated successfully by surgical excision of the affected segment of ileum together with intravenous ganciclovir.,0
9509511,723085,"S-1 is an oral 5-fluorouracil (5-FU) anticancer agent and has shown promising effects in the treatment of a wide range of carcinomas, including head and neck cancer.",0
9509511,558436,Administration of a large nesiritide bolus dose in a pediatric patient: case report and review of nesiritide use in pediatrics.,0
9509511,826771,"A liver biopsy shortly after abstinence showed extensive pericellular fibrosis, but a biopsy after 6 years showed very mild fibrosis.",0
9509511,328884,"Between March and May 1996, the patient was admitted several times to a neurology clinic, where myasthenia gravis was diagnosed and treatment with pyridostigmine and cyclosporine was initiated.",0
9512187,151595,"From this study and the previously available data, we conclude that this drug is too toxic for human trials at the currently recommended doses.",0
9512187,589159,The median age was 73 years (range 41-81).,0
9512187,334826,Both patients underwent successful thrombolysis after super-selective angiograms.,0
9512187,616467,No relationship between amisulpride and rhabdomyolysis was found.,0
9512187,513878,All 8 patients survived and had their hemorrhage or coagulopathy controlled within 4 hours after transfusion of the last dose of rFVIIa.,0
9512187,170499,"When the skin lesions had improved, phlebitis was found at the injection site of the peripheral vein catheter.",0
9512187,359892,"However, 8 hrs after extubation, she gradually developed severe respiratory distress, requiring reintubation and mechanical ventilation.",0
9512187,673656,Two courses of tinidazole (the second in combination with percutaneous aspiration of the abscess) were required to achieve cure.,0
9517515,317431,"Disease behaviour in two patients was classified as penetrating because of concomitant ischiorectal abscesses, while one patient developed a metastatic colon carcinoma.",0
9517515,292218,"Although many cases are reported to recover with colony-stimulating factors and corticosteroids, others are unresponsive or partially responsive.",0
9517515,738718,We describe a patient with phenobarbital-induced hypersensitivity syndrome who revealed syndrome of inappropriate secretion of antidiuretic hormone (SIADH) associated with limbic encephalitis during the course of the disease.,0
9517515,710340,"No known causal factors for pancreatitis such as biliary tract stone, hypertriglyceridemia and alcohol consumption could be identified.",0
9527943,80880,An unusual response to progestin therapy of hyperplasia.,0
9527943,885826,CASE REPORT: A patient who underwent renal transplantation because of end-stage renal disease of unknown origin was shown to have a nocardial brain abscess while she was taking immunosuppressive drugs.,0
9527943,463667,"None reported seeing all PPP components, and four saw only the information on the pill packet.",0
9527943,501751,"Following a reduction in the doses of these drugs, the symptoms and signs related to the superior sagittal sinus thrombosis gradually subsided, and the haematological pictures remained in remission.",0
9527943,800370,Renal function improved rapidly after withdrawal of the drug therapy.,0
9533061,569318,Examination revealed a fully conscious patient with slight dyspnoea and mild wheezing which responded to oxygen 30% and nebulised bronchodilators.,0
9533061,988466,"Therapy was continued for 8 months or longer in 6 patients, none of whom developed life-threatening infections.",0
9533061,904536,Her symptoms regressed after inhaler steroid treatment.,0
9533061,113991,"After the institution of the combined therapy with corticosteroid, anticoagulant, and dipyridamole, urinary protein excretion was attenuated to less than 1.0 g/day.",0
9533061,643007,"Radiographic studies demonstrated a focal, space-occupying lesion in the spinal canal at the level corresponding to the neurologic deficit, which spontaneously resolved over the next 2-3 h.",0
9533061,491490,Human coenurosis in North America: case reports and review.,0
9533061,531689,A case report.,0
9533061,946755,A correlation between dose and manifestation was investigated but none was found.,0
9533061,315952,"A dose of 100 micrograms/day improved muscle tone, head control, posture, and walking distance; electromyography showed a marked decrease of dystonic muscle activity with fully preserved voluntary muscle activity, and the patient reported substantial reduction of pain.",0
9533061,887103,All patients underwent classic therapy.,0
9533061,270501,Superior sagittal sinus thrombosis in a patient with postdural puncture headache.,0
9533061,620382,"As of December 1998, only mild ectropion persisted.",0
9545161,761537,"This case report of fulminant ADEM treated successfully with early high-dose intravenous methylprednisolone, although uncontrolled, suggests that this agent should be studied in other cases.",0
9545161,67318,"We encountered a child who was intolerant to multiple commercially available preparations of pancreatic enzymes and, hence, desensitization was attempted, with success.",0
9545161,517770,A 33-year-old man with advanced testicular cancer underwent high-dose chemotherapy combined with peripheral blood stem cell transplantation.,0
9545161,499208,Diabetes associated with atypical antipsychotic treatment may be severe but reversible: case report.,0
9545161,263858,"This is particularly the case for children, who often exhibit resistance to intramuscular or rectal administration of drugs.",0
9545161,952710,Interaction between antiepileptic and antiretroviral agents is an emergent problem caused by the increasing association of the two therapies.,0
9545161,920748,Her urine output improved gradually and the serum creatinine normalized one month after the initial episode.,0
9545161,868355,"However, 50 days after the second UCBT, the patient presented with high fever and developed pneumonia despite antibiotic and antifungal treatments.",0
9545161,126036,"When rechallenged with the same drug 6 months later, he developed hypothyroidism.",0
9545161,404590,Heavy proteinuria then developed and the drug was stopped.,0
9550246,581674,STUDY DESIGN: Case report and clinical discussion.,0
9550246,785457,He was taken to surgery 8 days after cefazolin was discontinued and received perioperative prophylaxis with cefoxitin (total dose 3 g).,0
9550246,650792,We report a case of a woman with ectopic pregnancy with fetal cardiac activity after ovulation induction and transvaginal intratubal insemination by tactile sensation.,0
9550246,299457,These 4 patients tolerated the drug well.,0
9550246,109401,Autopsy revealed no pathologic findings in the heart or in the extra- or intracranial arteries.,0
9550246,276928,The intraocular pressure normalized several months following discontinuation of treatment.,0
9550246,171074,OBJECTIVE: Traditional monoamine oxidase inhibitors (MAOIs) continue to play an important role in the management of a wide variety of clinical conditions.,0
9554064,419922,"This report demonstrates the increased risk of complicated varicella associated with the use of corticosteroids, even for a short period of time.",0
9554064,569565,The ECG monitoring revealed sinus pause with markedly prolonged PQ interval and QRS width.,0
9554064,631456,Significant systemic manifestations are rare.,0
9554064,392522,METHODS: Two case reports.,0
9554064,448556,"However, increasing the indometacin dose to 4 mg/kg/day improved their growth significantly, without changing their symptoms or biochemistry.",0
9554064,71818,M. marinum was cultured from the lesions and also identified by PCR on formalin-fixed tissue.,0
9554064,332291,"Upon presenting to the primary care service a year and a half later, the patient was taking 40 mg per day of olanzapine and had gained 62 pounds, a 30% increase in body weight; glycosylated hemoglobin (A1c) was 11.1%.",0
9554064,985624,New serologic tests show promise.,0
9554064,712075,We suggest that this form of treatment is of value for cholangiocarcinoma.,0
9554064,818705,"After five months of initiation of treatment, while receiving RHE, he developed painful bilateral gynaecomastia.",0
9554064,954955,This is the third patient with severe FUra toxicity secondary to an alteration in pyrimidine catabolism and the second from our clinic population suggesting that the frequency of this genetic defect may be greater than previously thought.,0
9554064,19042,Four dogs developed cutaneous lesions following the administration of various antibiotics.,0
9562211,104023,Patients were treated with CPA at the doses of 200-300 mg/d for malignant prostate disease for 3-12 mo prior to the acute manifestation of the hepatic disease.,0
9562211,982408,This case raises concern about the possible adverse consequences of hormonal manipulation in treating infertility.,0
9562211,800128,Pyogenic portal vein thrombosis as a reservoir of persistent septicemia after cyanoacrylate injection for bleeding gastric varices.,0
